,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete
184199,1.5003482080390602,403,98,35.333333333333336,0,0,0,1413
184208,1.4713333514748523,81,41,3.0,0,0,0,1413
184406,1.421838079563632,406,195,51.333333333333336,0,0,0,1413
184451,1.4341346059318767,89,52,32.333333333333336,0,0,0,1413
185617,1.4545355670952274,2808,98,758.0,0,0,0,1241
186440,1.5393628395598429,2808,163,395.0,0,0,0,1413
186481,1.4595898010048713,2808,98,687.0,0,0,0,1241
187172,1.4900558817883787,2808,163,675.3333333333334,0,0,0,1413
188206,1.5046284432583414,677,112,40.0,0,0,0,1413
188261,1.456543927039081,2808,53,90.0,0,0,0,991
188467,1.4451769018945961,2808,56,458.3333333333333,0,0,0,1104
188697,1.425643429687138,141,54,25.333333333333332,0,0,0,1413
188809,1.4431938473682004,50,48,1.3333333333333333,0,0,0,1104
189229,1.4225132209759925,403,98,124.0,0,0,0,1413
189831,1.428047431270758,406,178,26.666666666666668,0,0,0,991
189848,1.4142279989916458,406,169,56.666666666666664,0,0,0,854
190843,1.4667595006682843,2808,227,856.0,0,0,0,1527
191175,1.4673623377246232,2808,56,252.66666666666666,0,0,0,1104
191983,1.4628023160325094,2808,163,941.6666666666666,0,0,0,1413
192840,1.424675997293255,2808,56,691.0,0,0,0,1104
193305,1.5633178895117352,677,145,10.666666666666666,0,0,0,1527
194008,1.4649758902157333,2808,98,622.6666666666666,0,0,0,1241
195373,1.431049473508844,81,19,1.6666666666666667,0,0,0,854
195634,1.4299660998672143,677,71,81.66666666666667,0,0,0,1104
196200,1.4142232311010314,162,131,15.333333333333334,0,0,0,854
196254,1.4723525285404846,406,195,5.666666666666667,0,0,0,1413
196976,1.5769548007408904,403,118,4.0,0,0,0,1527
197475,1.474746713194786,2808,98,520.6666666666666,0,0,0,1241
197582,1.4265612650032058,677,36,19.0,0,0,0,854
197757,1.4368253619288756,2808,98,978.6666666666666,0,0,0,1241
199089,1.5369243006029012,2808,227,451.6666666666667,0,0,0,1527
199194,1.4142282741724814,95,48,13.666666666666666,0,0,0,1104
200322,1.4142355350744957,406,169,54.0,0,0,0,854
201593,1.4668418057937562,2808,98,603.0,0,0,0,1241
201668,1.5423770044866274,2808,163,375.0,0,0,0,1413
201716,1.493583923260355,403,98,44.0,0,0,0,1413
202084,1.4710170526474298,2808,227,827.3333333333334,0,0,0,1527
202089,1.5173649722627796,677,112,24.333333333333332,0,0,0,1413
202162,1.4616686735712183,2808,163,951.0,0,0,0,1413
203592,1.4208469200323433,28,37,4.0,0,0,0,1413
203764,1.5101903022787766,2808,251,393.0,0,0,0,1338
203765,1.459400708773387,2808,98,689.0,0,0,0,1241
204847,1.483873581887722,2808,163,729.0,0,0,0,1413
204850,1.421810593413368,406,178,47.333333333333336,0,0,0,991
205442,1.51925419696992,2808,227,553.3333333333334,0,0,0,1527
205838,1.5032576830829143,2808,163,598.3333333333334,0,0,0,1413
205959,1.528589290525723,208,65,25.0,0,0,0,1527
206167,1.4786942720862648,2808,98,490.3333333333333,0,0,0,1241
206668,1.5062631114438085,677,112,36.0,0,0,0,1413
207360,1.4911349457961953,208,65,47.0,0,0,0,1527
208893,1.459809589167759,2808,227,909.0,0,0,0,1527
209019,1.5094212403848912,2808,227,590.6666666666666,0,0,0,1527
210142,1.4427526924287406,101,85,2.3333333333333335,0,0,0,1104
210143,1.4393135024017838,2808,98,949.6666666666666,0,0,0,1241
210276,1.4309830184432046,2808,98,1061.0,0,0,0,1241
210830,1.4662559268111313,677,112,84.33333333333333,0,0,0,1413
211146,1.4390008827516128,2808,53,183.0,0,0,0,991
211578,1.6487204720539128,2808,227,33.0,0,0,0,1527
212006,1.4843979442714472,403,98,60.333333333333336,0,0,0,1413
213561,1.5028325544326087,208,53,35.666666666666664,0,0,0,1413
214580,1.4751052799534026,2808,163,801.6666666666666,0,0,0,1413
215296,1.6045038441860253,2808,163,81.66666666666667,0,0,0,1413
215997,1.486406672956732,2808,227,721.3333333333334,0,0,0,1527
217344,1.6268541244259163,2808,163,39.0,0,0,0,1413
217994,1.4810093695503361,2808,163,746.3333333333334,0,0,0,1413
218473,1.5513979510171791,2808,163,323.3333333333333,0,0,0,1413
218709,1.4359766253716724,406,190,14.0,0,0,0,1241
219287,1.4214776351473706,162,140,14.0,0,0,0,1104
220024,1.4308590365029619,208,53,116.33333333333333,0,0,0,1413
220403,1.4727375417570636,229,88,22.333333333333332,0,0,0,1241
221426,1.4653439622532067,2808,227,867.0,0,0,0,1527
221660,1.4271315657957857,406,169,15.666666666666666,0,0,0,854
222387,1.4722834189786727,2808,98,544.0,0,0,0,1241
222748,1.451320592543704,2808,98,801.3333333333334,0,0,0,1241
223523,1.541711139164501,2808,163,379.0,0,0,0,1413
223683,1.4204112162529232,141,51,29.666666666666668,0,0,0,1241
223861,1.580940851121514,2808,227,190.33333333333334,0,0,0,1527
224345,1.5267870533227077,2808,163,482.0,0,0,0,1413
225607,1.466599570316292,406,200,5.666666666666667,0,0,0,1527
225690,1.426983874311536,46,64,9.0,0,0,0,1413
225944,1.4204112162529232,81,29,10.333333333333334,0,0,0,1104
226420,1.504581418323069,677,145,50.666666666666664,0,0,0,1527
226908,1.4247935705612986,406,169,23.333333333333332,0,0,0,854
227708,1.4230857811602073,89,33,8.333333333333334,0,0,0,991
228180,1.4218252452210904,677,79,166.0,0,0,0,1241
228371,1.4558446961031022,2808,98,743.0,0,0,0,1241
228889,1.4420392519255731,2808,56,484.0,0,0,0,1104
230105,1.441380111565389,46,57,3.0,0,0,0,1241
230244,1.5553193283065754,2808,163,300.6666666666667,0,0,0,1413
230297,1.4888011202071425,2808,227,705.0,0,0,0,1527
230845,1.481016132070679,2808,98,470.0,0,0,0,1241
231013,1.4310808300058275,229,88,36.666666666666664,0,0,0,1241
231225,1.4921006703606021,2808,163,662.6666666666666,0,0,0,1413
231342,1.4735079850691468,2808,163,821.3333333333334,0,0,0,1413
231397,1.5163251211436988,677,112,25.666666666666668,0,0,0,1413
233300,1.4263930589720293,141,44,9.666666666666666,0,0,0,1104
234192,1.4345517860474237,2808,53,223.66666666666666,0,0,0,991
237668,1.4659136099783947,2808,98,612.6666666666666,0,0,0,1241
238686,1.542603459852466,677,112,12.0,0,0,0,1413
238968,1.455294142558065,2808,98,749.6666666666666,0,0,0,1241
240009,1.4194487624134822,101,85,10.666666666666666,0,0,0,1104
240267,1.4211061798943667,403,63,34.666666666666664,0,0,0,991
240503,1.424654667637632,2808,56,692.0,0,0,0,1104
241635,1.4582665011952738,2808,53,83.0,0,0,0,991
241650,1.5854364018692328,208,53,2.6666666666666665,0,0,0,1413
242578,1.5873000295188289,2808,227,159.33333333333334,0,0,0,1527
242949,1.4422509740758043,406,195,12.0,0,0,0,1413
243238,1.4419884684321083,81,29,3.0,0,0,0,1104
244048,1.4655921076476726,677,112,86.33333333333333,0,0,0,1413
244608,1.5011446536564181,2808,251,430.6666666666667,0,0,0,1338
245250,1.6188201998475817,229,88,2.6666666666666665,0,0,0,1241
245513,1.487529468997985,2808,163,701.0,0,0,0,1413
245534,1.4326474439264205,403,65,46.0,0,0,0,1104
246032,1.520492424494147,2808,227,547.0,0,0,0,1527
246127,1.460387772082452,677,112,95.0,0,0,0,1413
246487,1.430334906898498,406,185,25.666666666666668,0,0,0,1104
247065,1.4421980120977858,2808,163,1160.6666666666667,0,0,0,1413
247699,1.5401151632417593,2808,227,432.0,0,0,0,1527
247963,1.4598340413402662,2808,163,968.0,0,0,0,1413
249444,1.4820242733507052,229,93,20.0,0,0,0,1413
249528,1.5170683641605214,2808,227,561.3333333333334,0,0,0,1527
250798,1.472484262095659,208,40,42.666666666666664,0,0,0,1241
251206,1.5349324398307767,403,118,11.0,0,0,0,1527
251437,1.4371706019504606,208,53,109.0,0,0,0,1413
251851,1.4358872663417472,677,112,158.0,0,0,0,1413
252315,1.5287772414271257,141,54,1.6666666666666667,0,0,0,1413
252495,1.427368326279071,162,134,5.666666666666667,0,0,0,991
252509,1.4143417250504242,677,53,78.33333333333333,0,0,0,991
252513,1.4473082673828703,2808,53,136.33333333333334,0,0,0,991
253076,1.4708625285594694,208,53,73.66666666666667,0,0,0,1413
253137,1.506870016513926,2808,163,576.6666666666666,0,0,0,1413
253296,1.4142176781955138,403,60,32.333333333333336,0,0,0,854
253657,1.639705071228999,2808,163,32.0,0,0,0,1413
253914,1.4249983673936095,81,35,11.333333333333334,0,0,0,1241
254083,1.4617663600667823,141,51,2.0,0,0,0,1241
254411,1.5977165960797088,2808,227,121.33333333333333,0,0,0,1527
254827,1.4874361883111948,403,79,32.666666666666664,0,0,0,1241
254972,1.4559848770856134,2808,98,740.0,0,0,0,1241
255051,1.4502128478141976,2808,163,1078.3333333333333,0,0,0,1413
255377,1.4257002687238105,406,169,20.0,0,0,0,854
255576,1.4554584851468364,2808,98,747.0,0,0,0,1241
256482,1.4205926653297622,162,140,15.333333333333334,0,0,0,1104
256528,1.4483808710299537,677,112,125.66666666666667,0,0,0,1413
256557,1.452581100060348,2808,98,783.3333333333334,0,0,0,1241
256951,1.5582707604318513,2808,227,320.0,0,0,0,1527
256974,1.4347534384271456,677,71,57.0,0,0,0,1104
257364,1.4196214950673294,677,36,31.666666666666668,0,0,0,854
258514,1.4364916936483076,2808,163,1207.6666666666667,0,0,0,1413
258567,1.500122427140154,2808,163,622.6666666666666,0,0,0,1413
258947,1.4272271641379357,208,53,118.66666666666667,0,0,0,1413
260007,1.4142271980508687,162,122,6.666666666666667,0,0,0,573
260384,1.4452713175142071,2808,98,882.0,0,0,0,1241
261106,1.4726938682881299,2808,98,538.0,0,0,0,1241
261623,1.4738910540860803,2808,163,815.6666666666666,0,0,0,1413
263271,1.5932032730047805,2808,163,111.33333333333333,0,0,0,1413
263995,1.461969985958182,95,58,2.3333333333333335,0,0,0,1527
264430,1.5196746326265316,2808,163,513.3333333333334,0,0,0,1413
264499,1.5688579179325888,2808,227,261.3333333333333,0,0,0,1527
264617,1.437726006489918,2808,163,1196.0,0,0,0,1413
266129,1.510113023705007,677,145,40.333333333333336,0,0,0,1527
266151,1.4874361883111948,403,79,31.666666666666668,0,0,0,1241
266503,1.4344470228938122,677,53,20.333333333333332,0,0,0,991
268700,1.4566908522850306,2808,163,1004.6666666666666,0,0,0,1413
270060,1.4526918892148533,403,63,6.0,0,0,0,991
270243,1.4238971319233453,229,98,37.666666666666664,0,0,0,1527
270770,1.4757353929434878,81,39,1.6666666666666667,0,0,0,1527
272563,1.55480425094509,2808,163,303.3333333333333,0,0,0,1413
272713,1.4142282741724814,162,122,5.666666666666667,0,0,0,573
275335,1.5409531095129005,162,153,1.6666666666666667,0,0,0,1527
276917,1.429763446339273,406,145,2.3333333333333335,0,0,0,573
277059,1.5815193603064763,2808,227,187.0,0,0,0,1527
277496,1.4591119858911117,2808,98,693.0,0,0,0,1241
277764,1.5065390908321077,403,118,35.666666666666664,0,0,0,1527
279308,1.521440810603641,403,98,19.333333333333332,0,0,0,1413
279315,1.52941050616289,2808,163,461.6666666666667,0,0,0,1413
279395,1.4274671564288064,141,56,16.333333333333332,0,0,0,1527
281225,1.5237172228045495,2808,227,530.3333333333334,0,0,0,1527
281953,1.4324565105441096,406,190,23.333333333333332,0,0,0,1241
282752,1.4375052952156013,2808,56,530.6666666666666,0,0,0,1104
282912,1.426425079396391,81,41,10.0,0,0,0,1413
283015,1.4399116926207816,677,112,148.66666666666666,0,0,0,1413
283335,1.4489020688309449,2808,98,828.3333333333334,0,0,0,1241
284207,1.4903344902981952,2808,163,671.6666666666666,0,0,0,1413
284546,1.440937600142633,2808,56,498.0,0,0,0,1104
286092,1.4312682295031025,38,32,6.666666666666667,0,0,0,1104
286439,1.4142212556654623,229,98,49.0,0,0,0,1527
286518,1.452111893822097,2808,98,790.3333333333334,0,0,0,1241
286572,1.6357171575604135,2808,227,46.0,0,0,0,1527
286639,1.541118962392973,2808,227,423.6666666666667,0,0,0,1527
288350,1.469567924931975,89,59,13.0,0,0,0,1527
288985,1.429461207425532,406,200,20.333333333333332,0,0,0,1527
289058,1.4671880570858424,2808,98,597.3333333333334,0,0,0,1241
291235,1.4512984559036863,677,79,69.66666666666667,0,0,0,1241
293448,1.4527025233294129,2808,98,781.3333333333334,0,0,0,1241
293969,1.523828454986584,208,53,26.333333333333332,0,0,0,1413
294126,1.497658547352597,2808,163,631.0,0,0,0,1413
295274,1.477074298684141,2808,227,781.3333333333334,0,0,0,1527
295285,1.4306815077739112,2808,98,1065.3333333333333,0,0,0,1241
295933,1.4238464430591404,2808,163,1317.3333333333333,0,0,0,1413
297569,1.4772707872039674,2808,163,782.0,0,0,0,1413
300578,1.53712436962461,2808,227,449.6666666666667,0,0,0,1527
302026,1.4531045600290118,2808,98,777.3333333333334,0,0,0,1241
302955,1.4289517431590755,141,56,14.333333333333334,0,0,0,1527
303422,1.414214962897346,81,41,18.0,0,0,0,1413
305335,1.495947924835192,2808,98,387.0,0,0,0,1241
306851,1.4776443931519845,208,40,39.333333333333336,0,0,0,1241
307083,1.4747919300851744,2808,98,519.6666666666666,0,0,0,1241
307913,1.4297777177801478,95,59,12.666666666666666,0,0,0,1413
308013,1.4505090530177227,2808,227,971.6666666666666,0,0,0,1527
309839,1.4142143501681568,403,60,33.333333333333336,0,0,0,854
310724,1.4673109102959179,2808,56,254.33333333333334,0,0,0,1104
310905,1.4810152784407253,2808,163,744.3333333333334,0,0,0,1413
312004,1.4661390485099957,229,93,26.666666666666668,0,0,0,1413
312464,1.4142176781955138,50,53,14.0,0,0,0,1241
312657,1.5336738789210849,2808,163,433.6666666666667,0,0,0,1413
313521,1.5440006609042976,2808,163,366.3333333333333,0,0,0,1413
314576,1.4763856829899331,403,98,66.33333333333333,0,0,0,1413
314923,1.4877468989252487,208,65,54.0,0,0,0,1527
315104,1.4237021183917595,229,88,51.333333333333336,0,0,0,1241
316269,1.4275271830075942,2808,98,1097.0,0,0,0,1241
317129,1.4277445605768875,95,58,9.0,0,0,0,1527
319846,1.520098512117306,2808,227,548.6666666666666,0,0,0,1527
319956,1.4939411904719901,2808,227,673.6666666666666,0,0,0,1527
320470,1.4867789103463194,677,145,78.66666666666667,0,0,0,1527
321126,1.4475140580413008,677,79,75.33333333333333,0,0,0,1241
321944,1.4474058603986062,89,52,22.333333333333332,0,0,0,1413
322365,1.5741183456898271,2808,163,200.0,0,0,0,1413
322765,1.4347828236858042,677,79,111.33333333333333,0,0,0,1241
323641,1.5148247037174645,2808,163,534.3333333333334,0,0,0,1413
328201,1.5343037382022215,2808,227,469.0,0,0,0,1527
328824,1.4626487298778632,677,112,90.66666666666667,0,0,0,1413
328956,1.4305415976120817,2808,98,1068.3333333333333,0,0,0,1241
329542,1.4914395039354318,2808,227,689.3333333333334,0,0,0,1527
329978,1.4587437197692792,2808,227,915.6666666666666,0,0,0,1527
330061,1.4531045600290118,2808,98,776.3333333333334,0,0,0,1241
331323,1.588154227558677,2808,163,130.66666666666666,0,0,0,1413
331666,1.4407424830156907,38,44,5.666666666666667,0,0,0,1413
333648,1.5457161842673426,2808,163,362.3333333333333,0,0,0,1413
334041,1.4587378380239164,403,98,80.33333333333333,0,0,0,1413
334054,1.437084643428613,2808,53,199.0,0,0,0,991
334216,1.582190160833492,2808,227,181.0,0,0,0,1527
335431,1.4275633187439705,406,195,40.666666666666664,0,0,0,1413
338287,1.432183294958191,406,185,16.0,0,0,0,1104
338593,1.5516390291219126,229,98,3.0,0,0,0,1527
340527,1.4222299947498371,403,98,125.66666666666667,0,0,0,1413
342004,1.491188442416849,403,98,47.666666666666664,0,0,0,1413
343215,1.4375387201955985,677,71,46.333333333333336,0,0,0,1104
344037,1.4875055522837215,2808,163,702.0,0,0,0,1413
344332,1.4249359822096603,403,60,11.0,0,0,0,854
344609,1.528106044526506,2808,98,274.6666666666667,0,0,0,1241
345227,1.4488272983692805,2808,227,981.3333333333334,0,0,0,1527
345426,1.4306809536443061,406,190,29.0,0,0,0,1241
345708,1.4503475498945229,2808,163,1075.3333333333333,0,0,0,1413
346684,1.5417432507879059,2808,163,378.0,0,0,0,1413
346806,1.5589336119867452,2808,227,316.0,0,0,0,1527
347741,1.5306073583413715,403,98,12.333333333333334,0,0,0,1413
348884,1.4395145005097176,403,60,4.0,0,0,0,854
350139,1.5786667101251008,2808,163,177.33333333333334,0,0,0,1413
350892,1.4298983760336355,406,169,10.333333333333334,0,0,0,854
352164,1.4217630242667176,406,155,19.333333333333332,0,0,0,706
352575,1.44150611138457,677,112,142.66666666666666,0,0,0,1413
352770,1.4470748989688684,2808,98,846.6666666666666,0,0,0,1241
354609,1.4640908238593364,2808,98,633.6666666666666,0,0,0,1241
355052,1.4273097820620484,406,195,44.0,0,0,0,1413
355208,1.4824904401826373,2808,163,733.6666666666666,0,0,0,1413
355998,1.4882812086322352,677,145,75.0,0,0,0,1527
356422,1.442409500129078,162,146,8.0,0,0,0,1241
357057,1.4142272393083697,406,155,37.333333333333336,0,0,0,706
358528,1.4424608695433467,403,98,104.0,0,0,0,1413
359123,1.4226677299582493,2808,98,1149.6666666666667,0,0,0,1241
360948,1.4196348711206925,229,93,58.333333333333336,0,0,0,1413
361541,1.5799487553121465,2808,163,165.33333333333334,0,0,0,1413
363307,1.5245017592912942,229,88,7.333333333333333,0,0,0,1241
363327,1.4926805913726673,208,53,45.666666666666664,0,0,0,1413
365821,1.4345871170763498,677,79,114.0,0,0,0,1241
367156,1.4343526965550624,2808,98,1019.0,0,0,0,1241
367231,1.5052323326117785,2808,227,616.0,0,0,0,1527
367272,1.414216713550709,81,35,18.666666666666668,0,0,0,1241
369183,1.5462958210218467,2808,227,398.0,0,0,0,1527
369955,1.4424138689708945,2808,227,1019.6666666666666,0,0,0,1527
370326,1.7042270905137729,2808,227,6.0,0,0,0,1527
372986,1.4624300839048487,89,52,16.0,0,0,0,1413
375101,1.4553932343577927,38,45,2.0,0,0,0,1527
376888,1.4142196457041014,101,83,13.0,0,0,0,854
377035,1.4348044144921988,677,71,55.333333333333336,0,0,0,1104
377060,1.4297548928779416,406,169,12.0,0,0,0,854
380737,1.4887349946418946,2808,227,706.0,0,0,0,1527
382630,1.5482910339287952,2808,227,379.0,0,0,0,1527
382671,1.4310427903640688,141,54,10.333333333333334,0,0,0,1413
383056,1.502000265431467,2808,227,640.0,0,0,0,1527
383853,1.4494059178689735,403,79,63.666666666666664,0,0,0,1241
385393,1.496610920212465,2808,163,637.0,0,0,0,1413
385797,1.6388664465141054,2808,163,33.0,0,0,0,1413
387097,1.4325016542071571,677,145,164.66666666666666,0,0,0,1527
387219,1.5567952816132502,2808,163,292.6666666666667,0,0,0,1413
387352,1.4359865421897362,403,60,6.0,0,0,0,854
388167,1.4288121082279472,406,195,37.0,0,0,0,1413
389378,1.5795954312403317,2808,227,198.0,0,0,0,1527
390185,1.6974200269257855,2808,227,9.666666666666666,0,0,0,1527
390743,1.588356145247973,2808,163,129.66666666666666,0,0,0,1413
391151,1.434164911242627,2808,227,1066.0,0,0,0,1527
391586,1.6308014317694304,2808,227,48.666666666666664,0,0,0,1527
392856,1.5624058508907106,2808,227,292.3333333333333,0,0,0,1527
392925,1.5303661578295633,403,118,17.333333333333332,0,0,0,1527
394013,1.447201774079353,677,145,138.66666666666666,0,0,0,1527
394325,1.531030210403865,406,200,1.6666666666666667,0,0,0,1527
395633,1.4239037757592354,2808,98,1135.6666666666667,0,0,0,1241
397156,1.4246367186742206,403,98,120.0,0,0,0,1413
397794,1.5436858186471138,2808,227,410.0,0,0,0,1527
398020,1.5013200394353075,89,52,9.333333333333334,0,0,0,1413
398892,1.4241324766379926,2808,98,1130.0,0,0,0,1241
398909,1.4359346606868924,406,190,15.0,0,0,0,1241
399249,1.4345482295308267,406,190,17.0,0,0,0,1241
399361,1.414232013064211,2808,163,1364.6666666666667,0,0,0,1413
400717,1.514908986729276,2808,163,533.3333333333334,0,0,0,1413
402117,1.482068637975775,2808,227,742.3333333333334,0,0,0,1527
403784,1.471457072316238,89,59,11.333333333333334,0,0,0,1527
404136,1.5719645475700885,2808,227,242.33333333333334,0,0,0,1527
404529,1.4453174244886349,46,68,2.6666666666666665,0,0,0,1527
404734,1.5000644183560146,2808,163,623.6666666666666,0,0,0,1413
405113,1.4142288718332354,406,155,35.666666666666664,0,0,0,706
405494,1.4343695101198315,2808,56,576.3333333333334,0,0,0,1104
405732,1.4957516931923773,2808,163,641.6666666666666,0,0,0,1413
406589,1.4757272634528038,2808,163,797.6666666666666,0,0,0,1413
407101,1.4361476795744772,2808,56,555.6666666666666,0,0,0,1104
