,1:distance importance,field num,in age field num,in age avg rank,in age follower num,out age follower num,trans field follower num,in age compete,score
177957,1.426975336,141,44,8,0,0,0,1104,0.000108751
178051,1.511495643,208,53,30.33333333,0,0,0,1413,0.000102737
178143,1.475095728,2808,56,204,0,0,0,1104,0.000134901
178345,1.532193364,2808,98,257.3333333,0,0,0,1241,0.00013355
178549,1.439307967,2808,56,511.6666667,0,0,0,1104,0.000123414
178654,1.42695135,406,185,48.33333333,0,0,0,1104,0.000126022
178750,1.426209492,677,71,94.66666667,0,0,0,1104,0.000107977
179105,1.451704464,95,59,6.666666667,0,0,0,1413,0.000104376
179191,1.484707793,2808,98,451.3333333,0,0,0,1241,0.000126326
179636,1.454076931,2808,163,1036,0,0,0,1413,0.000117721
179714,1.426838463,28,26,1,0,0,0,854,0.000116667
180503,1.43277921,2808,56,601.3333333,0,0,0,1104,0.000120409
181719,1.527308628,2808,163,479,0,0,0,1413,0.000132496
183311,1.46772606,2808,98,588,0,0,0,1241,0.000121671
183699,1.414228274,81,35,16,0,0,0,1241,0.000104675
183777,1.442882314,2808,56,476.3333333,0,0,0,1104,0.000124645
184199,1.500348208,403,98,35.33333333,0,0,0,1413,0.000107384
184208,1.471333351,81,41,3,0,0,0,1413,0.000103472
184406,1.42183808,406,195,51.33333333,0,0,0,1413,0.000123457
184451,1.434134606,89,52,32.33333333,0,0,0,1413,0.000102336
185617,1.454535567,2808,98,758,0,0,0,1241,0.00011646
186440,1.53936284,2808,163,395,0,0,0,1413,0.000135326
186481,1.459589801,2808,98,687,0,0,0,1241,0.000118553
187172,1.490055882,2808,163,675.3333333,0,0,0,1413,0.000126437
188206,1.504628443,677,112,40,0,0,0,1413,0.000110436
188261,1.456543927,2808,53,90,0,0,0,991,0.00014198
188467,1.445176902,2808,56,458.3333333,0,0,0,1104,0.000125282
188697,1.42564343,141,54,25.33333333,0,0,0,1413,0.00010295
188809,1.443193847,50,48,1.333333333,0,0,0,1104,0.000109267
189229,1.422513221,403,98,124,0,0,0,1413,0.000102321
189831,1.428047431,406,178,26.66666667,0,0,0,991,0.000128564
189848,1.414227999,406,169,56.66666667,0,0,0,854,0.000129845
190843,1.466759501,2808,227,856,0,0,0,1527,0.000134701
191175,1.467362338,2808,56,252.6666667,0,0,0,1104,0.000132976
191983,1.462802316,2808,163,941.6666667,0,0,0,1413,0.000119667
192840,1.424675997,2808,56,691,0,0,0,1104,0.000117581
193305,1.56331789,677,145,10.66666667,0,0,0,1527,0.000116759
194008,1.46497589,2808,98,622.6666667,0,0,0,1241,0.000120554
195373,1.431049474,81,19,1.666666667,0,0,0,854,0.000116509
195634,1.4299661,677,71,81.66666667,0,0,0,1104,0.000108688
196200,1.414223231,162,131,15.33333333,0,0,0,854,0.000125111
196254,1.472352529,406,195,5.666666667,0,0,0,1413,0.0001257
196976,1.576954801,403,118,4,0,0,0,1527,0.000111458
197475,1.474746713,2808,98,520.6666667,0,0,0,1241,0.000123916
197582,1.426561265,677,36,19,0,0,0,854,0.000118138
197757,1.436825362,2808,98,978.6666667,0,0,0,1241,0.000110797
199089,1.536924301,2808,227,451.6666667,0,0,0,1527,0.000145331
199194,1.414228274,95,48,13.66666667,0,0,0,1104,0.000108585
200322,1.414235535,406,169,54,0,0,0,854,0.000129967
201593,1.466841806,2808,98,603,0,0,0,1241,0.000121185
201668,1.542377004,2808,163,375,0,0,0,1413,0.000136019
201716,1.493583923,403,98,44,0,0,0,1413,0.000106888
202084,1.471017053,2808,227,827.3333333,0,0,0,1527,0.000135334
202089,1.517364972,677,112,24.33333333,0,0,0,1413,0.000111304
202162,1.461668674,2808,163,951,0,0,0,1413,0.000119463
203592,1.42084692,28,37,4,0,0,0,1413,0.000103176
203764,1.510190302,2808,251,393,0,0,0,1338,0.000153157
203765,1.459400709,2808,98,689,0,0,0,1241,0.000118492
204847,1.483873582,2808,163,729,0,0,0,1413,0.000124931
204850,1.421810593,406,178,47.33333333,0,0,0,991,0.000127588
205442,1.519254197,2808,227,553.3333333,0,0,0,1527,0.000142334
205838,1.503257683,2808,163,598.3333333,0,0,0,1413,0.000128714
205959,1.528589291,208,65,25,0,0,0,1527,0.000103528
206167,1.478694272,2808,98,490.3333333,0,0,0,1241,0.000124959
206668,1.506263111,677,112,36,0,0,0,1413,0.000110657
207360,1.491134946,208,65,47,0,0,0,1527,0.000102203
208893,1.459809589,2808,227,909,0,0,0,1527,0.000133583
209019,1.50942124,2808,227,590.6666667,0,0,0,1527,0.000141284
210142,1.442752692,101,85,2.333333333,0,0,0,1104,0.000112184
210143,1.439313502,2808,98,949.6666667,0,0,0,1241,0.000111463
210276,1.430983018,2808,98,1061,0,0,0,1241,0.000109043
210830,1.466255927,677,112,84.33333333,0,0,0,1413,0.000107984
211146,1.439000883,2808,53,183,0,0,0,991,0.000138246
211578,1.648720472,2808,227,33,0,0,0,1527,0.000159593
212006,1.484397944,403,98,60.33333333,0,0,0,1413,0.000105955
213561,1.502832554,208,53,35.66666667,0,0,0,1413,0.000102415
214580,1.47510528,2808,163,801.6666667,0,0,0,1413,0.000123002
215296,1.604503844,2808,163,81.66666667,0,0,0,1413,0.000146962
215997,1.486406673,2808,227,721.3333333,0,0,0,1527,0.000137844
217344,1.626854124,2808,163,39,0,0,0,1413,0.000148665
217994,1.48100937,2808,163,746.3333333,0,0,0,1413,0.000124459
218473,1.551397951,2808,163,323.3333333,0,0,0,1413,0.000137844
218709,1.435976625,406,190,14,0,0,0,1241,0.000126086
219287,1.421477635,162,140,14,0,0,0,1104,0.000118912
220024,1.430859037,208,53,116.3333333,0,0,0,1413,9.76E-05
220403,1.472737542,229,88,22.33333333,0,0,0,1241,0.000108582
221426,1.465343962,2808,227,867,0,0,0,1527,0.000134463
221660,1.427131566,406,169,15.66666667,0,0,0,854,0.000131738
222387,1.472283419,2808,98,544,0,0,0,1241,0.000123127
222748,1.451320593,2808,98,801.3333333,0,0,0,1241,0.000115244
223523,1.541711139,2808,163,379,0,0,0,1413,0.00013588
223683,1.420411216,141,51,29.66666667,0,0,0,1241,0.000104773
223861,1.580940851,2808,227,190.3333333,0,0,0,1527,0.000153898
224345,1.526787053,2808,163,482,0,0,0,1413,0.000132397
225607,1.46659957,406,200,5.666666667,0,0,0,1527,0.000126425
225690,1.426983874,46,64,9,0,0,0,1413,0.000104581
225944,1.420411216,81,29,10.33333333,0,0,0,1104,0.000107924
226420,1.504581418,677,145,50.66666667,0,0,0,1527,0.000114628
226908,1.424793571,406,169,23.33333333,0,0,0,854,0.000131383
227708,1.423085781,89,33,8.333333333,0,0,0,991,0.00011156
228180,1.421825245,677,79,166,0,0,0,1241,0.000101638
228371,1.455844696,2808,98,743,0,0,0,1241,0.000116892
228889,1.442039252,2808,56,484,0,0,0,1104,0.000124376
230105,1.441380112,46,57,3,0,0,0,1241,0.000106651
230244,1.555319328,2808,163,300.6666667,0,0,0,1413,0.000138659
230297,1.48880112,2808,227,705,0,0,0,1527,0.000138253
230845,1.481016132,2808,98,470,0,0,0,1241,0.000125668
231013,1.43108083,229,88,36.66666667,0,0,0,1241,0.000107755
231225,1.49210067,2808,163,662.6666667,0,0,0,1413,0.000126803
231342,1.473507985,2808,163,821.3333333,0,0,0,1413,0.000122503
231397,1.516325121,677,112,25.66666667,0,0,0,1413,0.00011123
233300,1.426393059,141,44,9.666666667,0,0,0,1104,0.000108655
234192,1.434551786,2808,53,223.6666667,0,0,0,991,0.000136654
237668,1.46591361,2808,98,612.6666667,0,0,0,1241,0.000120874
238686,1.54260346,677,112,12,0,0,0,1413,0.000111994
238968,1.455294143,2808,98,749.6666667,0,0,0,1241,0.000116699
240009,1.419448762,101,85,10.66666667,0,0,0,1104,0.000111714
240267,1.42110618,403,63,34.66666667,0,0,0,991,0.000112503
240503,1.424654668,2808,56,692,0,0,0,1104,0.000117551
241635,1.458266501,2808,53,83,0,0,0,991,0.000142266
241650,1.585436402,208,53,2.666666667,0,0,0,1413,0.000104422
242578,1.58730003,2808,227,159.3333333,0,0,0,1527,0.000154989
242949,1.442250974,406,195,12,0,0,0,1413,0.000125381
243238,1.441988468,81,29,3,0,0,0,1104,0.000108353
244048,1.465592108,677,112,86.33333333,0,0,0,1413,0.000107874
244608,1.501144654,2808,251,430.6666667,0,0,0,1338,0.000152032
245250,1.6188202,229,88,2.666666667,0,0,0,1241,0.000109752
245513,1.487529469,2808,163,701,0,0,0,1413,0.000125709
245534,1.432647444,403,65,46,0,0,0,1104,0.000108683
246032,1.520492424,2808,227,547,0,0,0,1527,0.000142514
246127,1.460387772,677,112,95,0,0,0,1413,0.000107397
246487,1.430334907,406,185,25.66666667,0,0,0,1104,0.000127105
247065,1.442198012,2808,163,1160.666667,0,0,0,1413,0.000115546
247699,1.540115163,2808,227,432,0,0,0,1527,0.000145934
247963,1.459834041,2808,163,968,0,0,0,1413,0.000119098
249444,1.482024273,229,93,20,0,0,0,1413,0.000107096
249528,1.517068364,2808,227,561.3333333,0,0,0,1527,0.000142106
250798,1.472484262,208,40,42.66666667,0,0,0,1241,0.000103534
251206,1.53493244,403,118,11,0,0,0,1527,0.000111052
251437,1.437170602,208,53,109,0,0,0,1413,9.80E-05
251851,1.435887266,677,112,158,0,0,0,1413,0.000103947
252315,1.528777241,141,54,1.666666667,0,0,0,1413,0.000104406
252495,1.427368326,162,134,5.666666667,0,0,0,991,0.000121474
252509,1.414341725,677,53,78.33333333,0,0,0,991,0.000110906
252513,1.447308267,2808,53,136.3333333,0,0,0,991,0.000140104
253076,1.470862529,208,53,73.66666667,0,0,0,1413,0.000100128
253137,1.506870017,2808,163,576.6666667,0,0,0,1413,0.000129379
253296,1.414217678,403,60,32.33333333,0,0,0,854,0.000117333
253657,1.639705071,2808,163,32,0,0,0,1413,0.000148949
253914,1.424998367,81,35,11.33333333,0,0,0,1241,0.000104955
254083,1.46176636,141,51,2,0,0,0,1241,0.00010641
254411,1.597716596,2808,227,121.3333333,0,0,0,1527,0.000156347
254827,1.487436188,403,79,32.66666667,0,0,0,1241,0.000107616
254972,1.455984877,2808,98,740,0,0,0,1241,0.000116979
255051,1.450212848,2808,163,1078.333333,0,0,0,1413,0.00011693
255377,1.425700269,406,169,20,0,0,0,854,0.000131537
255576,1.455458485,2808,98,747,0,0,0,1241,0.000116776
256482,1.420592665,162,140,15.33333333,0,0,0,1104,0.000118843
256528,1.448380871,677,112,125.6666667,0,0,0,1413,0.000105715
256557,1.4525811,2808,98,783.3333333,0,0,0,1241,0.000115743
256951,1.55827076,2808,227,320,0,0,0,1527,0.0001495
256974,1.434753438,677,71,57,0,0,0,1104,0.000110038
257364,1.419621495,677,36,31.66666667,0,0,0,854,0.000117478
258514,1.436491694,2808,163,1207.666667,0,0,0,1413,0.000114849
258567,1.500122427,2808,163,622.6666667,0,0,0,1413,0.000127981
258947,1.427227164,208,53,118.6666667,0,0,0,1413,9.74E-05
260007,1.414227198,162,122,6.666666667,0,0,0,573,0.000136166
260384,1.445271318,2808,98,882,0,0,0,1241,0.000113113
261106,1.472693868,2808,98,538,0,0,0,1241,0.000123329
261623,1.473891054,2808,163,815.6666667,0,0,0,1413,0.000122646
263271,1.593203273,2808,163,111.3333333,0,0,0,1413,0.000145793
263995,1.461969986,95,58,2.333333333,0,0,0,1527,0.000104135
264430,1.519674633,2808,163,513.3333333,0,0,0,1413,0.000131378
264499,1.568857918,2808,227,261.3333333,0,0,0,1527,0.000151456
264617,1.437726006,2808,163,1196,0,0,0,1413,0.000115015
266129,1.510113024,677,145,40.33333333,0,0,0,1527,0.000115174
266151,1.487436188,403,79,31.66666667,0,0,0,1241,0.000107673
266503,1.434447023,677,53,20.33333333,0,0,0,991,0.000114029
268700,1.456690852,2808,163,1004.666667,0,0,0,1413,0.000118339
270060,1.452691889,403,63,6,0,0,0,991,0.00011407
270243,1.423897132,229,98,37.66666667,0,0,0,1527,0.000106246
270770,1.475735393,81,39,1.666666667,0,0,0,1527,0.000103022
272563,1.554804251,2808,163,303.3333333,0,0,0,1413,0.000138563
272713,1.414228274,162,122,5.666666667,0,0,0,573,0.000136211
275335,1.54095311,162,153,1.666666667,0,0,0,1527,0.000116634
276917,1.429763446,406,145,2.333333333,0,0,0,573,0.000139906
277059,1.58151936,2808,227,187,0,0,0,1527,0.000154014
277496,1.459111986,2808,98,693,0,0,0,1241,0.000118371
277764,1.506539091,403,118,35.66666667,0,0,0,1527,0.000109668
279308,1.521440811,403,98,19.33333333,0,0,0,1413,0.000108303
279315,1.529410506,2808,163,461.6666667,0,0,0,1413,0.000133069
279395,1.427467156,141,56,16.33333333,0,0,0,1527,0.000103194
281225,1.523717223,2808,227,530.3333333,0,0,0,1527,0.000142994
281953,1.432456511,406,190,23.33333333,0,0,0,1241,0.000125632
282752,1.437505295,2808,56,530.6666667,0,0,0,1104,0.000122763
282912,1.426425079,81,41,10,0,0,0,1413,0.000103034
283015,1.439911693,677,112,148.6666667,0,0,0,1413,0.000104457
283335,1.448902069,2808,98,828.3333333,0,0,0,1241,0.000114511
284207,1.49033449,2808,163,671.6666667,0,0,0,1413,0.000126543
284546,1.4409376,2808,56,498,0,0,0,1104,0.000123888
286092,1.43126823,38,32,6.666666667,0,0,0,1104,0.000108215
286439,1.414221256,229,98,49,0,0,0,1527,0.000105591
286518,1.452111894,2808,98,790.3333333,0,0,0,1241,0.000115548
286572,1.635717158,2808,227,46,0,0,0,1527,0.000159107
286639,1.541118962,2808,227,423.6666667,0,0,0,1527,0.000146191
288350,1.469567925,89,59,13,0,0,0,1527,0.000103566
288985,1.429461207,406,200,20.33333333,0,0,0,1527,0.000125701
289058,1.467188057,2808,98,597.3333333,0,0,0,1241,0.000121368
291235,1.451298456,677,79,69.66666667,0,0,0,1241,0.000107013
293448,1.452702523,2808,98,781.3333333,0,0,0,1241,0.000115799
293969,1.523828455,208,53,26.33333333,0,0,0,1413,0.000102981
294126,1.497658547,2808,163,631,0,0,0,1413,0.000127732
295274,1.477074299,2808,227,781.3333333,0,0,0,1527,0.000136391
295285,1.430681508,2808,98,1065.333333,0,0,0,1241,0.000108956
295933,1.423846443,2808,163,1317.333333,0,0,0,1413,0.000113493
297569,1.477270787,2808,163,782,0,0,0,1413,0.000123511
300578,1.53712437,2808,227,449.6666667,0,0,0,1527,0.000145392
302026,1.45310456,2808,98,777.3333333,0,0,0,1241,0.000115911
302955,1.428951743,141,56,14.33333333,0,0,0,1527,0.000103315
303422,1.414214963,81,41,18,0,0,0,1413,0.000102546
305335,1.495947925,2808,98,387,0,0,0,1241,0.000128646
306851,1.477644393,208,40,39.33333333,0,0,0,1241,0.000103732
307083,1.47479193,2808,98,519.6666667,0,0,0,1241,0.00012395
307913,1.429777718,95,59,12.66666667,0,0,0,1413,0.00010401
308013,1.450509053,2808,227,971.6666667,0,0,0,1527,0.000132351
309839,1.41421435,403,60,33.33333333,0,0,0,854,0.000117281
310724,1.46731091,2808,56,254.3333333,0,0,0,1104,0.000132911
310905,1.481015278,2808,163,744.3333333,0,0,0,1413,0.000124513
312004,1.466139049,229,93,26.66666667,0,0,0,1413,0.000106707
312464,1.414217678,50,53,14,0,0,0,1241,0.000105729
312657,1.533673879,2808,163,433.6666667,0,0,0,1413,0.000134006
313521,1.544000661,2808,163,366.3333333,0,0,0,1413,0.000136322
314576,1.476385683,403,98,66.33333333,0,0,0,1413,0.000105611
314923,1.487746899,208,65,54,0,0,0,1527,0.000101785
315104,1.423702118,229,88,51.33333333,0,0,0,1241,0.000106921
316269,1.427527183,2808,98,1097,0,0,0,1241,0.000108341
317129,1.427744561,95,58,9,0,0,0,1527,0.000103723
319846,1.520098512,2808,227,548.6666667,0,0,0,1527,0.000142467
319956,1.49394119,2808,227,673.6666667,0,0,0,1527,0.000139055
320470,1.48677891,677,145,78.66666667,0,0,0,1527,0.000113152
321126,1.447514058,677,79,75.33333333,0,0,0,1241,0.000106695
321944,1.44740586,89,52,22.33333333,0,0,0,1413,0.000102942
322365,1.574118346,2808,163,200,0,0,0,1413,0.000142383
322765,1.434782824,677,79,111.3333333,0,0,0,1241,0.000104681
323641,1.514824704,2808,163,534.3333333,0,0,0,1413,0.000130705
328201,1.534303738,2808,227,469,0,0,0,1527,0.000144806
328824,1.46264873,677,112,90.66666667,0,0,0,1413,0.000107635
328956,1.430541598,2808,98,1068.333333,0,0,0,1241,0.000108897
329542,1.491439504,2808,227,689.3333333,0,0,0,1527,0.000138652
329978,1.45874372,2808,227,915.6666667,0,0,0,1527,0.000133447
330061,1.45310456,2808,98,776.3333333,0,0,0,1241,0.000115939
331323,1.588154228,2808,163,130.6666667,0,0,0,1413,0.00014504
331666,1.440742483,38,44,5.666666667,0,0,0,1413,0.000103431
333648,1.545716184,2808,163,362.3333333,0,0,0,1413,0.000136463
334041,1.458737838,403,98,80.33333333,0,0,0,1413,0.00010481
334054,1.437084643,2808,53,199,0,0,0,991,0.000137617
334216,1.582190161,2808,227,181,0,0,0,1527,0.000154225
335431,1.427563319,406,195,40.66666667,0,0,0,1413,0.000123977
338287,1.432183295,406,185,16,0,0,0,1104,0.000127569
338593,1.551639029,229,98,3,0,0,0,1527,0.000108286
340527,1.422229995,403,98,125.6666667,0,0,0,1413,0.000102227
342004,1.491188442,403,98,47.66666667,0,0,0,1413,0.000106678
343215,1.43753872,677,71,46.33333333,0,0,0,1104,0.000110623
344037,1.487505552,2808,163,702,0,0,0,1413,0.000125681
344332,1.424935982,403,60,11,0,0,0,854,0.000118446
344609,1.528106045,2808,98,274.6666667,0,0,0,1241,0.000132879
345227,1.448827298,2808,227,981.3333333,0,0,0,1527,0.00013217
345426,1.430680954,406,190,29,0,0,0,1241,0.000125357
345708,1.45034755,2808,163,1075.333333,0,0,0,1413,0.000116985
346684,1.541743251,2808,163,378,0,0,0,1413,0.000135915
346806,1.558933612,2808,227,316,0,0,0,1527,0.000149632
347741,1.530607358,403,98,12.33333333,0,0,0,1413,0.000108705
348884,1.439514501,403,60,4,0,0,0,854,0.000118815
350139,1.57866671,2808,163,177.3333333,0,0,0,1413,0.000143243
350892,1.429898376,406,169,10.33333333,0,0,0,854,0.000131986
352164,1.421763024,406,155,19.33333333,0,0,0,706,0.000134846
352575,1.441506111,677,112,142.6666667,0,0,0,1413,0.000104784
352770,1.447074899,2808,98,846.6666667,0,0,0,1241,0.000114024
354609,1.464090824,2808,98,633.6666667,0,0,0,1241,0.000120205
355052,1.427309782,406,195,44,0,0,0,1413,0.000123815
355208,1.48249044,2808,163,733.6666667,0,0,0,1413,0.000124803
355998,1.488281209,677,145,75,0,0,0,1527,0.000113345
356422,1.4424095,162,146,8,0,0,0,1241,0.000117426
357057,1.414227239,406,155,37.33333333,0,0,0,706,0.000134035
358528,1.44246087,403,98,104,0,0,0,1413,0.000103461
359123,1.42266773,2808,98,1149.666667,0,0,0,1241,0.00010739
360948,1.419634871,229,93,58.33333333,0,0,0,1413,0.000104867
361541,1.579948755,2808,163,165.3333333,0,0,0,1413,0.000143702
363307,1.524501759,229,88,7.333333333,0,0,0,1241,0.000109452
363327,1.492680591,208,53,45.66666667,0,0,0,1413,0.000101812
365821,1.434587117,677,79,114,0,0,0,1241,0.000104532
367156,1.434352697,2808,98,1019,0,0,0,1241,0.000109912
367231,1.505232333,2808,227,616,0,0,0,1527,0.000140588
367272,1.414216714,81,35,18.66666667,0,0,0,1241,0.000104517
369183,1.546295821,2808,227,398,0,0,0,1527,0.000146993
369955,1.442413869,2808,227,1019.666667,0,0,0,1527,0.000131475
370326,1.704227091,2808,227,6,0,0,0,1527,0.000160618
372986,1.462430084,89,52,16,0,0,0,1413,0.000103327
375101,1.455393234,38,45,2,0,0,0,1527,0.000103278
376888,1.414219646,101,83,13,0,0,0,854,0.000119479
377035,1.434804414,677,71,55.33333333,0,0,0,1104,0.000110129
377060,1.429754893,406,169,12,0,0,0,854,0.000131909
380737,1.488734995,2808,227,706,0,0,0,1527,0.000138228
382630,1.548291034,2808,227,379,0,0,0,1527,0.000147594
382671,1.43104279,141,54,10.33333333,0,0,0,1413,0.000103851
383056,1.502000265,2808,227,640,0,0,0,1527,0.000139942
383853,1.449405918,403,79,63.66666667,0,0,0,1241,0.00010584
385393,1.49661092,2808,163,637,0,0,0,1413,0.000127554
385797,1.638866447,2808,163,33,0,0,0,1413,0.000148909
387097,1.432501654,677,145,164.6666667,0,0,0,1527,0.000108658
387219,1.556795282,2808,163,292.6666667,0,0,0,1413,0.000138949
387352,1.435986542,403,60,6,0,0,0,854,0.00011871
388167,1.428812108,406,195,37,0,0,0,1413,0.000124156
389378,1.579595431,2808,227,198,0,0,0,1527,0.00015363
390185,1.697420027,2808,227,9.666666667,0,0,0,1527,0.000160478
390743,1.588356145,2808,163,129.6666667,0,0,0,1413,0.000145078
391151,1.434164911,2808,227,1066,0,0,0,1527,0.000130687
391586,1.630801432,2808,227,48.66666667,0,0,0,1527,0.000159007
392856,1.562405851,2808,227,292.3333333,0,0,0,1527,0.000150415
392925,1.530366158,403,118,17.33333333,0,0,0,1527,0.000110698
394013,1.447201774,677,145,138.6666667,0,0,0,1527,0.00011001
394325,1.53103021,406,200,1.666666667,0,0,0,1527,0.00012664
395633,1.423903776,2808,98,1135.666667,0,0,0,1241,0.000107634
397156,1.424636719,403,98,120,0,0,0,1413,0.000102548
397794,1.543685819,2808,227,410,0,0,0,1527,0.000146617
398020,1.501320039,89,52,9.333333333,0,0,0,1413,0.000103742
398892,1.424132477,2808,98,1130,0,0,0,1241,0.000107735
398909,1.435934661,406,190,15,0,0,0,1241,0.000126038
399249,1.43454823,406,190,17,0,0,0,1241,0.00012594
399361,1.414232013,2808,163,1364.666667,0,0,0,1413,0.000113027
400717,1.514908987,2808,163,533.3333333,0,0,0,1413,0.000130737
402117,1.482068638,2808,227,742.3333333,0,0,0,1527,0.000137326
403784,1.471457072,89,59,11.33333333,0,0,0,1527,0.000103667
404136,1.571964548,2808,227,242.3333333,0,0,0,1527,0.000152101
404529,1.445317424,46,68,2.666666667,0,0,0,1527,0.00010487
404734,1.500064418,2808,163,623.6666667,0,0,0,1413,0.000127951
405113,1.414228872,406,155,35.66666667,0,0,0,706,0.00013411
405494,1.43436951,2808,56,576.3333333,0,0,0,1104,0.000121229
405732,1.495751693,2808,163,641.6666667,0,0,0,1413,0.000127417
